Date,Temperature (°C),Humidity (%),Precipitation (mm),Dewpoint (°C),Atmospheric Pressure (hPa),Surface Pressure (hPa),Windspeed (m/s),Wind Gusts (m/s),Cloudcover (%),Evapotranspiration (mm),Soil Type,Crops Grown,X,Y,Soil ph value,Soil Carbon,Nitrogen,temperature_2m (°C),relative_humidity_2m (%),soil_temperature_18cm (°C),Soil Moisture
5/1/94 0:00,28.2199263,88.14081237,1.06933482,10.48377147,1009.367986,1011.335427,3.346178746,12.62112799,88.29818142,2.381114554,Sandy Loam,Garlic,-120.3333359,36.6319427,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.5
6/1/94 0:00,11.69618167,76.71009512,3.305325327,5.832152755,1008.169489,1019.975311,8.292725931,12.29241342,26.46041583,2.024056354,Sandy Loam,Garlic,-119.4828339,37.329834,4.8,1.1,67,28.12947531,35.46103395,28.45655086,8.6
7/1/94 0:00,32.808232,56.11329002,7.152524231,8.264123913,996.3449557,1003.772889,9.101349142,8.552310656,96.16642277,4.891005827,Sandy Loam,Garlic,-119.3320541,35.87052155,4.8,1.1,60,28.12947531,35.46103395,28.45655086,7.6
8/1/94 0:00,37.34816816,47.10664477,4.167683046,5.350247275,1008.942025,999.544339,8.676270946,12.47161319,44.32387483,5.834035805,Sandy Loam,Garlic,-119.6409739,37.5340964,4.8,1.1,58,28.12947531,35.46103395,28.45655086,6.6
9/1/94 0:00,28.04064054,37.08356923,7.213332175,7.403645202,1024.129455,1005.49402,4.521368009,9.337813947,51.18059896,1.822800719,Sandy Loam,Garlic,-119.6787529,37.548818,4.8,1.1,60,28.12947531,35.46103395,28.45655086,4.7
10/1/94 0:00,36.59164195,35.88604733,5.324841098,18.46937932,1006.647774,1013.603612,2.353033003,7.497974006,33.52086066,4.859259936,Sandy Loam,Garlic,-120.3333359,36.6319427,4.8,1.1,60,28.12947531,35.46103395,28.45655086,7.85
11/1/94 0:00,18.57663007,36.00579796,5.854001957,24.90698488,997.2428892,1014.062973,4.617735861,6.805218258,31.11233123,2.000217453,Sandy Loam,Garlic,-120.7336121,36.7305565,4.8,1.1,58,28.12947531,35.46103395,28.45655086,6.1
12/1/94 0:00,20.94967939,73.62758838,5.486790219,17.59574436,1018.261406,1001.774268,3.377228553,5.386843965,82.63178062,5.955199173,Sandy Loam,Garlic,-119.5168048,37.6013183,4.8,1.1,58,28.12947531,35.46103395,28.45655086,7.1
13-01-1994 00:00,32.47897671,62.84938258,7.139957418,11.99990678,1011.803594,998.7158485,3.854471848,5.764875499,88.54511025,5.749144945,Sandy Loam,Garlic,-119.6787529,37.548818,4.8,1.1,60,28.12947531,35.46103395,28.45655086,6.1
14-01-1994 00:00,13.08993355,58.56326855,1.992293006,5.767175799,996.110297,1010.798603,4.711311332,9.160881463,69.54615517,2.341350197,Sandy Loam,Garlic,-119.2231827,37.0638313,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.35
15-01-1994 00:00,37.22478856,39.58343749,8.966098486,16.1944079,1004.809784,1013.124355,3.866884068,6.646267766,59.44848597,4.609128285,Sandy Loam,Garlic,-119.3320541,35.87052155,4.8,1.1,56,28.12947531,35.46103395,28.45655086,6.2
16-01-1994 00:00,28.65569662,30.02234329,4.069533774,18.85699518,1006.496247,1008.778309,7.082568913,9.424242038,80.26471896,5.955931228,Sandy Loam,Garlic,-119.5984744,37.6607609,4.8,1.1,58,28.12947531,35.46103395,28.45655086,5.5
17-01-1994 00:00,10.48518951,75.61496285,0.737279679,17.2424985,1015.523841,1016.099027,6.006118383,14.73418781,74.42411959,1.904286573,Clay Loam,Onions,-119.6043091,37.5163193,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.25
18-01-1994 00:00,16.95752922,76.84400695,6.76222769,22.35666754,1023.281977,1022.174512,9.078442887,5.236460526,11.34565455,1.827929521,Clay Loam,Onions,-119.3320111,35.8618528,4.8,1.1,67,28.12947531,35.46103395,28.45655086,5.6
19-01-1994 00:00,17.3951866,83.29916724,5.567149907,11.29750925,1009.404136,990.7846242,3.918952115,8.643957911,62.86122763,5.550917756,Clay Loam,Onions,-119.6540298,37.5277075,4.8,1.1,67,28.12947531,35.46103395,28.45655086,7.5
20-01-1994 00:00,11.54849346,30.63076687,5.353069791,7.384054429,1009.760793,998.2508141,7.269852084,8.203828437,52.98150799,5.16612955,Clay Loam,Onions,-120.76025,36.731861,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.95
21-01-1994 00:00,20.98972988,34.42316504,4.282968654,8.344844492,1003.994575,1018.366212,2.716719197,12.37679371,18.20310865,2.608404033,Clay Loam,Onions,-119.4078369,37.2421684,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.3
22-01-1994 00:00,11.68140207,88.70874001,1.074443792,17.38492803,1003.724972,1023.144025,6.050692797,6.346474547,0.569485121,5.692978114,Clay Loam,Onions,-119.4828339,37.329834,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.65
23-01-1994 00:00,19.39552033,57.09812529,0.642064217,10.29232786,1008.626137,1004.588612,8.965169353,12.04568012,7.248288921,1.877026295,Clay Loam,Onions,-119.5636673,37.3788338,4.8,1.1,58,28.12947531,35.46103395,28.45655086,5.5
24-01-1994 00:00,8.528194501,60.88277605,1.967714328,9.366078007,1017.064477,1024.166529,3.209049469,11.10448364,80.47795202,2.9411602,Clay Loam,Onions,-119.8098691,37.6696479,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.4
25-01-1994 00:00,22.57429568,34.50784083,6.950520126,11.70688107,991.7788412,993.069653,5.044034229,10.13801724,17.49317271,2.249903296,Clay Loam,Onions,-119.4341812,36.8675537,4.8,1.1,67,28.12947531,35.46103395,28.45655086,6.9
26-01-1994 00:00,34.47034068,65.81446184,8.195180132,12.4755767,1011.969194,1018.571594,2.048115489,13.01328524,39.20349238,3.228222665,Clay Loam,Onions,-120.7462234,36.3711662,4.8,1.1,58,28.12947531,35.46103395,28.45655086,5.3
27-01-1994 00:00,18.46684248,76.56157125,8.158339212,23.77990711,1013.78338,1022.389187,9.45036693,9.201366986,94.62301639,5.712804605,Clay Loam,Onions,-120.757361,36.732806,4.8,1.1,67,28.12947531,35.46103395,28.45655086,6.4
28-01-1994 00:00,11.09601759,49.21652043,6.196312672,2.712057805,1004.087179,1004.080406,3.337982821,13.76589645,11.37913242,1.248019271,Clay Loam,Onions,-119.5636673,37.3788338,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.2
29-01-1994 00:00,20.20011818,57.43493637,2.193801758,0.986386878,1009.218298,1010.93406,4.66545351,14.80143255,7.550757423,3.316451968,Clay Loam,Onions,-119.6087526,37.671594,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.75
30-01-1994 00:00,15.24451467,38.62791677,5.897005175,1.155290686,1021.210271,1022.215633,1.526322719,7.561373731,24.52026324,2.86949662,Clay Loam,Onions,-119.0625444,35.9064278,4.8,1.1,67,28.12947531,35.46103395,28.45655086,8.6
31-01-1994 00:00,5.590521176,53.73870656,9.004674891,16.9900801,1000.583323,1022.196729,7.685361388,8.867520193,14.78805944,4.173928551,Clay Loam,Onions,-119.6568095,37.6754824,4.8,1.1,139,28.12947531,35.46103395,28.45655086,7.5
1/2/94 0:00,8.051648202,81.87856199,4.546304882,16.85417605,1010.700516,1011.746181,6.144406688,11.33522835,60.8926068,1.331245642,Clay Loam,Onions,-120.7630844,36.3606949,4.8,1.1,139,28.12947531,35.46103395,28.45655086,9.4
2/2/94 0:00,7.806051281,31.99210755,0.811281163,18.92674789,996.9319568,1017.480088,8.573637517,12.6057982,99.67065084,2.010264307,Clay Loam,Onions,-119.5613327,37.3769989,4.8,1.1,56,28.12947531,35.46103395,28.45655086,8.85
3/2/94 0:00,11.25443241,82.49207738,8.410894888,4.05743936,1009.217714,1019.315887,8.060463494,14.4076115,23.79634506,5.410628234,Clay Loam,Onions,-119.5500641,37.3805008,4.8,1.1,264,28.12947531,35.46103395,28.45655086,5.7
4/2/94 0:00,15.31652592,76.8084994,2.174763291,1.541558376,999.4261926,995.2605341,6.917200432,11.77268164,28.29751567,1.413183675,Clay Loam,Onions,-119.5500641,37.3805008,4.8,1.1,56,28.12947531,35.46103395,28.45655086,8.15
5/2/94 0:00,34.90410208,62.02602643,1.888479166,0.225776502,1006.684537,1013.375261,2.379350185,7.935150644,40.37146859,2.972080427,Clay Loam,Onions,-119.703755,37.6582601,4.8,1.1,56,28.12947531,35.46103395,28.45655086,8
6/2/94 0:00,22.6673033,48.03816751,6.508076212,17.44001103,990.7670949,995.5867493,8.152010992,13.99807314,90.10503205,3.360079917,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,56,28.12947531,35.46103395,28.45655086,9.55
7/2/94 0:00,11.62709422,33.57334058,7.488810527,5.509465642,995.8580465,1006.508323,7.373779421,11.19013653,14.6963057,4.883972414,Clay Loam,Onions,-120.76025,36.731861,4.8,1.1,67,28.12947531,35.46103395,28.45655086,6
8/2/94 0:00,39.30529307,63.09107204,2.612228087,24.18788681,993.4791739,991.0444513,2.333537802,13.81511922,15.55406525,3.249667135,Clay Loam,Onions,-120.5876465,36.3374481,4.8,1.1,60,28.12947531,35.46103395,28.45655086,5
9/2/94 0:00,19.93337787,66.65693735,1.683294252,15.14081743,1012.809778,1021.539493,3.023496084,5.805098399,10.45575234,1.737459403,Clay Loam,Onions,-119.5613327,37.3769989,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.6
10/2/94 0:00,25.88244958,75.42151194,2.062070287,8.163798834,1004.359505,1020.523563,4.508434936,8.02833148,8.176686935,4.45435325,Clay Loam,Onions,-118.9433885,36.7239003,4.8,1.1,264,28.12947531,35.46103395,28.45655086,7
11/2/94 0:00,37.86701151,85.1693972,0.132853094,23.58293397,1020.560573,1020.370275,5.04766518,9.966486431,73.91383508,5.943585321,Clay Loam,Onions,-119.329834,35.87080002,4.8,1.1,60,28.12947531,35.46103395,28.45655086,7.9
12/2/94 0:00,27.46129594,78.85739178,1.331180959,21.250294,1014.596307,996.1604348,8.415074377,6.788379571,35.46609983,3.990347072,Clay Loam,Onions,-119.6673654,37.6757601,4.8,1.1,67,28.12947531,35.46103395,28.45655086,6.9
13-02-1994 00:00,35.38343719,89.62306144,2.704604633,15.84761537,1017.15003,1013.643778,1.655566895,8.7121551,50.71545299,3.694507294,Clay Loam,Onions,-120.7462234,36.3711662,4.8,1.1,264,28.12947531,35.46103395,28.45655086,8.9
14-02-1994 00:00,8.946981934,62.51697496,2.862189195,14.64326936,1000.615214,1013.181849,3.824767159,10.63826703,29.55577554,5.326752273,Clay Loam,Onions,-118.9433885,36.7239003,4.8,1.1,60,28.12947531,35.46103395,28.45655086,8.7
15-02-1994 00:00,5.749190195,67.66089092,3.943712781,21.91713097,1010.060212,1004.00899,8.033719891,9.767190437,48.79854721,2.976349268,Clay Loam,Onions,-120.3723679,36.70466232,4.8,1.1,264,28.12947531,35.46103395,28.45655086,7.85
16-02-1994 00:00,8.191153924,41.10534825,8.862746774,18.95743536,1012.41233,993.9817926,6.296020132,12.80370317,98.93842538,2.000235106,Clay Loam,Onions,-119.8098691,37.6696479,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.65
17-02-1994 00:00,11.40614303,32.85490818,7.338973768,2.943270912,1001.080492,1014.420337,2.060500635,7.708067201,32.07276851,4.425359259,Clay Loam,Onions,-119.6787529,37.548818,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.2
18-02-1994 00:00,39.8833336,43.13492167,0.178599795,18.51589882,1014.43243,996.5130837,8.03671619,7.5777927,17.46940373,5.051079291,Clay Loam,Onions,-120.3723679,36.70466232,4.8,1.1,264,28.12947531,35.46103395,28.45655086,8.6
19-02-1994 00:00,24.24534199,51.96100197,1.558209118,21.12244017,990.9817338,993.7457008,6.760304102,11.34114102,21.18403168,5.667669949,Clay Loam,Onions,-119.0620972,35.9010361,4.8,1.1,60,28.12947531,35.46103395,28.45655086,4.8
20-02-1994 00:00,9.972981054,69.69166412,6.730796009,17.68019409,1010.215608,1017.372953,7.087132588,8.223483697,76.78043946,5.840549196,Clay Loam,Onions,-119.6087526,37.671594,4.8,1.1,58,28.12947531,35.46103395,28.45655086,4.6
21-02-1994 00:00,38.92936836,60.25834209,3.269090156,20.84063646,994.5156204,1023.520959,8.961458557,12.15798604,24.86902559,3.985774097,Clay Loam,Onions,-119.5984744,37.6607609,4.8,1.1,264,28.12947531,35.46103395,28.45655086,5.7
22-02-1994 00:00,13.83541893,52.75404801,1.887457287,12.23446516,997.7237669,991.3948902,7.099754375,5.024600618,57.74284237,2.058147245,Clay Loam,Onions,-119.6050034,37.5107765,4.8,1.1,139,28.12947531,35.46103395,28.45655086,7
23-02-1994 00:00,26.95510086,54.03401803,0.861838965,10.97063062,997.8803621,1024.99805,8.366945847,7.627793874,49.07424531,2.04412654,Clay Loam,Onions,-119.0625444,35.9064278,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.25
24-02-1994 00:00,29.27969412,43.2889781,3.004740895,24.87282146,1008.369735,1008.95578,2.128964303,14.40589413,52.16804273,5.94320773,Clay Loam,Onions,-119.6787529,37.548818,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.35
25-02-1994 00:00,34.23623918,44.51090605,8.367087126,10.29045262,1000.645453,1001.665613,5.540010588,10.59504953,25.63739757,4.422306786,Clay Loam,Onions,-120.76025,36.731861,4.8,1.1,139,28.12947531,35.46103395,28.45655086,9.45
26-02-1994 00:00,19.72543479,70.74787463,0.240059128,5.469001013,996.7309727,1006.075352,7.357875072,6.176092107,87.50921318,1.258810382,Clay Loam,Onions,-119.5613327,37.3769989,4.8,1.1,139,28.12947531,35.46103395,28.45655086,7.35
27-02-1994 00:00,12.46858272,81.78822516,7.251940645,1.283316277,1004.141756,1016.916855,2.754181525,12.89233887,89.42929407,2.880245455,Clay Loam,Onions,-120.7786102,36.7877769,4.8,1.1,139,28.12947531,35.46103395,28.45655086,7.45
28-02-1994 00:00,22.76618734,36.22445004,8.466276746,12.89563704,1015.824307,1005.76965,7.552237185,14.954895,54.01072937,1.265473225,Clay Loam,Onions,-119.7982022,37.6721479,4.8,1.1,67,28.12947531,35.46103395,28.45655086,8.65
1/3/94 0:00,37.41601772,76.63210825,3.687948027,4.550340538,1017.163003,1007.219283,8.658333364,7.62711708,72.98842636,1.962785031,Clay Loam,Onions,-119.6540298,37.5277075,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.2
2/3/94 0:00,22.45675464,81.75108057,4.097743448,3.685790191,1008.191431,1008.247128,4.028118597,7.620497585,22.54525097,5.043094126,Clay Loam,Onions,-119.0620972,35.9010361,4.8,1.1,60,28.12947531,35.46103395,28.45655086,9.4
3/3/94 0:00,30.64074981,61.21256142,1.826646787,21.41184522,996.5910927,998.8745013,7.229799544,9.168466599,27.18264165,1.370645724,Clay Loam,Onions,-120.6324997,36.5744438,4.8,1.1,60,28.12947531,35.46103395,28.45655086,5.2
4/3/94 0:00,5.265915373,45.01911352,5.405731943,20.4835494,1009.902544,1007.263699,7.90576901,12.51651598,50.78626031,3.199353977,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,67,28.12947531,35.46103395,28.45655086,6.5
5/3/94 0:00,5.399987855,76.49717597,4.743427822,5.259840862,1013.06645,1012.898899,4.679374532,10.26022537,8.12219368,4.698242958,Clay Loam,Onions,-119.4141693,37.2394981,4.8,1.1,264,28.12947531,35.46103395,28.45655086,6.1
6/3/94 0:00,17.52783704,87.16949477,1.918489967,19.86122454,1008.781567,1017.223578,2.664909672,14.46216108,45.00756958,1.329865428,Clay Loam,Onions,-119.5636673,37.3788338,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8
7/3/94 0:00,33.19835541,39.6041819,5.642678481,23.73225255,1023.379816,1005.618395,7.286549918,14.13701234,55.96355311,2.50866196,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,67,28.12947531,35.46103395,28.45655086,8.5
8/3/94 0:00,20.19616957,43.27793238,1.979726565,17.40713063,990.2799692,1016.127841,8.896437608,9.506117881,57.48818886,2.861274613,Clay Loam,Onions,-119.6673654,37.6757601,4.8,1.1,56,28.12947531,35.46103395,28.45655086,5.1
9/3/94 0:00,33.78900967,33.29400599,2.751373964,24.44131336,1019.82904,1002.374233,8.426253723,5.695724471,87.73169382,3.754052173,Clay Loam,Onions,-120.6590424,36.61355209,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.85
10/3/94 0:00,38.92725664,64.44871966,6.11771497,0.630528237,998.9157031,1006.099363,1.216504582,12.61358323,28.71817914,3.833610681,Clay Loam,Onions,-119.4828339,37.329834,4.8,1.1,67,28.12947531,35.46103395,28.45655086,5.3
11/3/94 0:00,18.06996021,65.77052803,3.061393478,12.81693196,1011.105087,1020.518859,1.773002101,14.75614329,35.41394833,2.961579327,Clay Loam,Onions,-118.9433885,36.7239003,4.8,1.1,67,28.12947531,35.46103395,28.45655086,7.8
12/3/94 0:00,31.33821153,88.16451417,9.739147961,20.56592465,1005.802507,1009.374711,7.872398467,7.996178595,45.27077917,5.877524597,Clay Loam,Onions,-119.6784756,37.5835395,4.8,1.1,264,28.12947531,35.46103395,28.45655086,7.75
13-03-1994 00:00,35.57705838,77.18032737,1.388702333,7.542822788,1010.303973,1023.097428,4.399464,11.92562056,10.85110101,1.164459413,Clay Loam,Onions,-119.7570904,37.7071476,4.8,1.1,58,28.12947531,35.46103395,28.45655086,8.05
14-03-1994 00:00,14.30236808,83.0388615,1.543841557,6.807967914,1006.805229,1002.91842,1.793903523,7.144230378,3.052383412,5.903976175,Clay Loam,Onions,-120.757361,36.732806,4.8,1.1,60,28.12947531,35.46103395,28.45655086,9.9
15-03-1994 00:00,7.92608016,59.41127995,7.420349003,4.401054156,990.5369097,1021.389885,9.779603978,12.80619534,1.202459917,2.179140683,Clay Loam,Onions,-119.7208328,37.1061096,4.8,1.1,139,28.12947531,35.46103395,28.45655086,6
16-03-1994 00:00,14.34463741,83.79227945,7.361460835,20.83594896,1006.971929,1000.636282,4.031802815,12.15420411,41.21030138,1.726002874,Clay Loam,Onions,-120.6934204,36.3813324,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.9
17-03-1994 00:00,7.943121835,52.70213246,0.133972785,15.96981038,1022.421728,1021.375352,5.28969512,6.453850164,8.337731375,1.329747171,Clay Loam,Onions,-119.5627747,36.8669434,4.8,1.1,60,28.12947531,35.46103395,28.45655086,5.9
18-03-1994 00:00,22.55876253,65.3182171,9.918646726,6.834275133,1003.046268,1001.350837,5.320772619,13.54457528,33.62540569,1.024686013,Clay Loam,Onions,-119.5613327,37.3769989,4.8,1.1,58,28.12947531,35.46103395,28.45655086,4.2
19-03-1994 00:00,19.48580025,82.40911385,0.123596861,1.346610178,1011.809771,1021.348571,7.804104436,6.965072339,18.73742545,3.550864375,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,264,28.12947531,35.46103395,28.45655086,8.15
20-03-1994 00:00,13.60391151,71.20947704,7.71410935,4.358243102,1012.565107,1000.329281,8.433342032,7.770418232,41.60458782,4.796533555,Clay Loam,Onions,-119.6784756,37.5835395,4.8,1.1,58,28.12947531,35.46103395,28.45655086,6.8
21-03-1994 00:00,22.08483523,50.944575,3.043883435,8.153451629,994.7992195,1006.132389,3.104156091,5.216373389,29.84491013,5.459154107,Clay Loam,Onions,-120.6647186,36.6222229,4.8,1.1,60,28.12947531,35.46103395,28.45655086,9.1
22-03-1994 00:00,37.88179597,67.88478558,8.172895749,13.14832235,1019.847792,991.5103118,5.234017122,8.413115319,10.42497097,3.262343456,Clay Loam,Onions,-118.9433885,36.7239003,4.8,1.1,264,28.12947531,35.46103395,28.45655086,7.7
23-03-1994 00:00,20.6125593,80.25264647,9.845854156,10.53979179,1013.185558,994.80641,6.002739991,11.79681706,76.71328631,3.183740782,Clay Loam,Onions,-119.4828339,37.329834,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.2
24-03-1994 00:00,12.88075286,81.65045207,8.019071831,21.08642973,993.6830037,1008.359209,6.058891661,10.15063219,87.52525361,2.211373941,Clay Loam,Onions,-119.6784756,37.5835395,4.8,1.1,264,28.12947531,35.46103395,28.45655086,4.05
25-03-1994 00:00,5.12399258,48.82577302,0.347791782,24.23937064,1016.098947,1010.669688,4.663197455,8.202627322,4.970193548,2.231157153,Clay Loam,Onions,-119.6409739,37.5340964,4.8,1.1,264,28.12947531,35.46103395,28.45655086,8.75
26-03-1994 00:00,18.70521855,42.94392295,1.01109298,19.38622641,1019.199983,1022.979407,4.919183781,5.866169143,96.0920651,3.695035664,Clay Loam,Onions,-120.6934204,36.3813324,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.75
27-03-1994 00:00,34.03536539,50.60417637,2.495511906,5.165262431,1010.618396,1013.865375,6.046508826,10.36449553,0.789435457,5.137533469,Clay Loam,Onions,-120.76025,36.731861,4.8,1.1,60,28.12947531,35.46103395,28.45655086,6.2
28-03-1994 00:00,37.33331145,57.03169984,6.035726087,10.3373496,990.3397202,1008.309545,5.186936542,8.351203106,35.82098502,3.718808255,Clay Loam,Onions,-119.6151396,37.5074304,4.8,1.1,58,28.12947531,35.46103395,28.45655086,5.7
29-03-1994 00:00,24.95568322,51.52054113,8.920839851,2.75647853,1023.397753,1006.54096,4.977082933,7.099166982,27.3270273,5.053076324,Clay Loam,Onions,-119.6050034,37.5107765,4.8,1.1,264,28.12947531,35.46103395,28.45655086,5.2
30-03-1994 00:00,14.35741018,41.35099468,8.445426606,2.441738192,1002.362855,993.8630179,9.954170993,12.57506491,12.21790513,2.535130628,Clay Loam,Onions,-119.5984744,37.6607609,4.8,1.1,60,28.12947531,35.46103395,28.45655086,7.8
31-03-1994 00:00,18.78356187,64.89722252,8.22203113,0.755673997,995.0823286,1024.376907,9.351858872,11.03914957,25.08284836,3.70903571,Clay Loam,Onions,-119.0620972,35.9010361,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8
1/4/94 0:00,36.94413369,48.40091102,6.315869179,22.4237161,991.3696076,995.2541148,5.642210971,7.238087583,48.80950569,4.661058395,Clay Loam,Onions,-119.7934798,37.6707591,4.8,1.1,67,28.12947531,35.46103395,28.45655086,7.8
2/4/94 0:00,33.60646552,64.20735975,2.723272771,15.78459755,1016.898934,1019.742152,9.194223011,10.69086459,89.59940081,3.368803484,Clay Loam,Onions,-120.6872253,36.5791664,4.8,1.1,60,28.12947531,35.46103395,28.45655086,9.15
3/4/94 0:00,18.85969609,75.8507056,8.190805068,4.929794326,999.2760189,1014.990332,5.25899403,9.313011896,25.03269439,2.414406867,Clay Loam,Onions,-119.5627747,36.8669434,4.8,1.1,67,28.12947531,35.46103395,28.45655086,5.5
4/4/94 0:00,7.130193239,89.78730736,4.424116745,8.384240862,1021.48433,1018.430692,2.243497735,11.39095726,58.18229299,2.034824614,Clay Loam,Onions,-120.7630844,36.3606949,4.8,1.1,58,28.12947531,35.46103395,28.45655086,4.7
5/4/94 0:00,21.21370795,77.7302484,8.491413478,1.390823478,992.1929634,1019.960693,4.836377944,7.169280658,96.1211613,3.55023031,Clay Loam,Onions,-119.6409739,37.5340964,4.8,1.1,139,28.12947531,35.46103395,28.45655086,7.6
6/4/94 0:00,35.70712109,44.41906654,9.636135135,22.52875607,990.8224638,1001.133141,6.937828207,9.223413952,48.22650675,4.524384696,Clay Loam,Onions,-119.7982022,37.6721479,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.9
7/4/94 0:00,30.05657184,76.21647051,4.318241363,16.39467341,998.4096101,1013.569194,1.053333104,6.862700154,40.66237739,4.600060976,Clay Loam,Onions,-120.7630844,36.3606949,4.8,1.1,264,28.12947531,35.46103395,28.45655086,8.1
8/4/94 0:00,13.63883405,86.95552147,3.530611284,22.06685669,990.0969452,993.7283802,5.342927296,8.691295216,17.21229542,2.974346549,Clay Loam,Onions,-119.3320111,35.8618528,4.8,1.1,60,28.12947531,35.46103395,28.45655086,5.4
9/4/94 0:00,6.481549246,63.84006714,6.640028322,23.37142433,1006.625995,1012.921866,5.772777711,14.96946267,90.54236976,2.34756509,Clay Loam,Onions,-119.5984744,37.6607609,4.8,1.1,67,28.12947531,35.46103395,28.45655086,5.35
10/4/94 0:00,21.86557844,82.8551212,6.906776107,21.34934706,1013.547975,1003.088289,5.158132886,5.911357804,86.75412788,5.897773461,Clay Loam,Onions,-119.3320111,35.8618528,4.8,1.1,264,28.12947531,35.46103395,28.45655086,5.6
11/4/94 0:00,9.472062304,73.71865866,1.350186796,15.68197405,997.6687594,998.9910395,2.924804432,6.534212325,85.05509072,4.166283009,Clay Loam,Onions,-119.4141693,37.2394981,4.8,1.1,58,28.12947531,35.46103395,28.45655086,4.05
12/4/94 0:00,12.88183196,89.34884795,1.898797304,23.51132702,1023.592634,1004.397431,7.631186775,9.472277258,8.678352113,3.734089081,Clay Loam,Onions,-119.3320111,35.8618528,4.8,1.1,60,28.12947531,35.46103395,28.45655086,8.65
13-04-1994 00:00,32.98162275,61.69086305,9.4743639,17.31131246,1011.791685,997.5971187,7.481196715,10.21995845,86.73099334,2.611133554,Clay Loam,Onions,-119.6834761,37.6157611,4.8,1.1,264,28.12947531,35.46103395,28.45655086,5.45
14-04-1994 00:00,38.36819028,52.27481988,1.058920393,20.12093528,996.6251365,997.1273816,3.603470961,5.108895566,69.10158072,5.47927608,Clay Loam,Onions,-120.76025,36.731861,4.8,1.1,139,28.12947531,35.46103395,28.45655086,8.95
15-04-1994 00:00,24.10958689,30.58820096,4.164201712,1.040277155,1009.024036,996.7215415,8.815773635,9.96252279,95.58131644,4.36277397,Clay Loam,Onions,-119.7416687,36.2083321,4.8,1.1,67,28.12947531,35.46103395,28.45655086,7.8
16-04-1994 00:00,31.48952328,53.68817071,6.495690651,4.46911899,1019.821708,995.8368209,3.638187344,11.42526437,32.73612562,3.198343318,Clay Loam,Onions,-120.654335,36.3779449,4.8,1.1,139,28.12947531,35.46103395,28.45655086,4.15
17-04-1994 00:00,28.46481699,85.01279625,8.884713767,8.783291442,1021.500627,1016.87959,6.301035136,8.807249722,15.78243774,5.937317501,Clay Loam,Onions,-119.8098691,37.6696479,4.8,1.1,56,28.12947531,35.46103395,28.45655086,7.8
18-04-1994 00:00,20.35304938,51.6891168,6.542636092,8.510814412,1003.122547,999.1031179,3.08908994,10.89979396,6.241165564,1.430264426,Clay Loam,Onions,-120.654335,36.3779449,4.8,1.1,67,28.12947531,35.46103395,28.45655086,8.5
19-04-1994 00:00,22.98105196,54.19294011,3.937463775,6.951902153,991.1535331,1007.454065,8.681532093,10.34651226,55.568937,5.386476958,Clay Loam,Onions,-120.757361,36.732806,4.8,1.1,60,28.12947531,35.46103395,28.45655086,8.75
20-04-1994 00:00,9.938096491,46.93581791,9.921844883,18.98828786,1023.283711,1015.55659,4.07411231,9.215636439,84.98335543,5.913760603,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.6
21-04-1994 00:00,20.15422877,44.66368422,3.856082949,2.946048272,995.1237563,1016.850256,5.592681164,8.780543935,47.00593723,4.14778142,Clay Loam,Onions,-119.5984744,37.6607609,4.8,1.1,139,28.12947531,35.46103395,28.45655086,5.9
22-04-1994 00:00,13.35327841,65.55373904,2.404404804,7.002894117,998.568297,1015.028802,2.443912909,8.532954508,47.67017481,4.481697788,Clay Loam,Onions,-119.3320541,35.87052155,4.8,1.1,67,28.12947531,35.46103395,28.45655086,5.9
23-04-1994 00:00,11.42724596,42.34075974,8.164087088,6.645517386,990.9375378,1015.581663,7.643857306,12.50693971,82.4424222,4.795035753,Clay Loam,Onions,-119.5627747,36.8669434,4.8,1.1,60,28.12947531,35.46103395,28.45655086,7.8
